"media_file_path","time_in_video","Duration","behavior","subject","modifier_1","modifier_2","modifier_3","Group_size","Female","Male","Chasing_end","Chasing_present","total_time_of_courtship","Trial","Time_of_Day","Date_filmed","Day_filmed","Max_length","Min_length","Difference","Chasing_numeric","Chasing_end_numeric"
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2498.706,15.381,"Out of sight","Female","","","",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2509.53,23.736,"Surrounding","Male","","","",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2514.088,19.654,"Inactive","Female","","","",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2533.267,2.181,"Wiggle","Male","Active wiggle","Female","2",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2533.743,4.08,"Pose","Female","S pose","Male","Front",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2535.449,7.596,"Inactive","Male","","","",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2537.824,3.132,"Inactive","Female","","","",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2540.957,13.101,"Out of sight","Female","","","",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2543.046,4.841,"Out of sight","Male","","","",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2547.888,21.931,"Inactive","Male","","","",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2554.059,97.699,"Inactive","Female","","","",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2569.82,18.705,"Surrounding","Male","","","",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2588.526,2.182,"Wiggle","Male","Subtle wiggle","Female","3",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2590.709,61.049,"Surrounding","Male","","","",2.3,1,1.3,"No","Yes",335.535,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2695.052,4.467,"Pose","Female","S pose","Male","Front",2,1,1,"No","Yes",132.657,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2695.527,2.658,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","Yes",132.657,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2698.186,6.551,"Surrounding","Male","","","",2,1,1,"No","Yes",132.657,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2699.52,4.837,"Inactive","Female","","","",2,1,1,"No","Yes",132.657,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2704.358,6.171,"Pose","Female","S pose","Male","Front",2,1,1,"No","Yes",132.657,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2704.738,2.941,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","Yes",132.657,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2707.68,53.358,"Inactive","Male","","","",2,1,1,"No","Yes",132.657,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2710.53,49.274,"Inactive","Female","","","",2,1,1,"No","Yes",132.657,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2759.805,6.931,"Pose","Female","S pose","Male","Front",2,1,1,"No","Yes",132.657,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2761.039,5.222,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","Yes",132.657,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2766.262,60.862,"Inactive","Male","","","",2,1,1,"No","Yes",132.657,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2766.737,60.387,"Inactive","Female","","","",2,1,1,"No","Yes",132.657,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2854.561,8.335,"Pose","Female","S pose","Male","Front",3,1,2,"No","No",98.629,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 01.MTS",2854.846,10.328,"Wiggle","Male","Active wiggle","Female","3",3,1,2,"No","No",98.629,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",2862.897,89.947,"Inactive","Female","","","",3,1,2,"No","No",98.629,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",2865.175,87.734,"Inactive","Male","","","",3,1,2,"No","No",98.629,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3974.133,3.894,"Wiggle","Male","Subtle wiggle","Female","2",2,1,1,"No","No",34.278,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3974.989,4.082,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",34.278,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3978.028,12.815,"Surrounding","Male","","","",2,1,1,"No","No",34.278,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3979.072,5.315,"Wiggle","Female","Active wiggle","Male","2",2,1,1,"No","No",34.278,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3984.388,23.073,"Inactive","Female","","","",2,1,1,"No","No",34.278,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",3990.844,16.806,"Inactive","Male","","","",2,1,1,"No","No",34.278,"Trial 5","AM","9","5",113.2,94.2,19,0,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4070.409,2.182,"Wiggle","Male","Active wiggle","Female","3",3,1,2,"No","Yes",69.318,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4071.452,33.326,"Inactive","Female","","","",3,1,2,"No","Yes",69.318,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4072.592,34.654,"Surrounding","Male","","","",3,1,2,"No","Yes",69.318,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4104.779,6.266,"Swim away","Female","","","",3,1,2,"No","Yes",69.318,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4107.247,6.075,"Chasing","Male","","","",3,1,2,"No","Yes",69.318,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4111.046,27.342,"Inactive","Female","","","",3,1,2,"No","Yes",69.318,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4113.323,6.836,"Surrounding","Male","","","",3,1,2,"No","Yes",69.318,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/9-12-20/9-12 AM 02.MTS",4120.16,18.134,"Inactive","Male","","","",3,1,2,"No","Yes",69.318,"Trial 5","AM","9","5",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 Noon 01.MTS",68.97,3.512,"Pose","Female","S pose","Male","Front",3,1,2,"No","Yes",131.784,"Trial 5","Noon","10","6",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 Noon 01.MTS",69.825,10.444,"Inactive","Male","","","",3,1,2,"No","Yes",131.784,"Trial 5","Noon","10","6",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 Noon 01.MTS",72.483,59.625,"Inactive","Female","","","",3,1,2,"No","Yes",131.784,"Trial 5","Noon","10","6",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 Noon 01.MTS",80.27,1.897,"Wiggle","Male","Subtle wiggle","Female","3",3,1,2,"No","Yes",131.784,"Trial 5","Noon","10","6",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 Noon 01.MTS",82.168,118.302,"Inactive","Male","","","",3,1,2,"No","Yes",131.784,"Trial 5","Noon","10","6",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 Noon 01.MTS",132.109,3.131,"Pose","Female","Non-s pose","Male","Front",3,1,2,"No","Yes",131.784,"Trial 5","Noon","10","6",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 5/10-12-20/10-12 Noon 01.MTS",135.241,65.229,"Inactive","Female","","","",3,1,2,"No","Yes",131.784,"Trial 5","Noon","10","6",113.2,94.2,19,1,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",2.698,5.601,"Pose","Female","S pose","Male","Front",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",4.692,2.847,"Out of sight","Male","","","",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",7.54,9.778,"Wiggle","Male","Active wiggle","Female","2",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",8.3,72.06,"Inactive","Female","","","",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",17.319,21.265,"Inactive","Male","","","",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",38.585,2.754,"Wiggle","Male","Active wiggle","Female","3",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",41.34,42.724,"Inactive","Male","","","",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",80.361,3.702,"Pose","Female","S pose","Female","Front",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",84.064,1.521,"Wiggle","Female","Active wiggle","Male","2",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",84.065,5.41,"Out of sight","Male","","","",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",85.586,3.131,"Pose","Female","S pose","Male","Front",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",88.718,6.359,"Inactive","Female","","","",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",89.476,4.462,"Inactive","Male","","","",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",93.939,8.64,"Out of sight","Male","","","",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",95.078,7.501,"Out of sight","Female","","","",2.3,1,1.3,"No","No",100.734,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",238.542,3.796,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","No",23.638,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",239.3,2.087,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",23.638,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",241.388,3.417,"Inactive","Female","","","",2,1,1,"No","No",23.638,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",242.339,18.421,"Inactive","Male","","","",2,1,1,"No","No",23.638,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",244.806,5.126,"Out of sight","Female","","","",2,1,1,"No","No",23.638,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",249.933,10.257,"Inactive","Female","","","",2,1,1,"No","No",23.638,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",285.539,7.593,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","No",44.353,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",286.204,5.6,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",44.353,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",291.805,11.678,"Inactive","Female","","","",2,1,1,"No","No",44.353,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",293.133,11.109,"Inactive","Male","","","",2,1,1,"No","No",44.353,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",303.484,6.075,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",44.353,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",304.243,5.603,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","No",44.353,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",309.56,5.126,"Inactive","Female","","","",2,1,1,"No","No",44.353,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",309.847,6.072,"Inactive","Male","","","",2,1,1,"No","No",44.353,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",314.687,14.81,"Out of sight","Female","","","",2,1,1,"No","No",44.353,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",315.92,13.482,"Out of sight","Male","","","",2,1,1,"No","No",44.353,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",438.209,5.14,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",24.211,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",438.209,23.073,"Inactive","Male","","","",2,1,1,"No","No",24.211,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",443.35,17.932,"Inactive","Female","","","",2,1,1,"No","No",24.211,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",573.507,10.822,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",71.589,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",574.741,8.735,"Out of sight","Male","","","",2,1,1,"No","No",71.589,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",583.477,61.049,"Inactive","Male","","","",2,1,1,"No","No",71.589,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",584.33,60.196,"Inactive","Female","","","",2,1,1,"No","No",71.589,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",841.442,3.415,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",842.866,29.242,"Surrounding","Male","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",844.858,23.642,"Inactive","Female","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",868.501,8.829,"Out of sight","Female","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",872.109,9.21,"Out of sight","Male","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",877.331,14.051,"Inactive","Female","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",881.32,3.797,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",885.118,70.352,"Inactive","Male","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",891.383,4.27,"Out of sight","Female","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",895.654,5.125,"Inactive","Female","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",900.78,2.658,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",903.439,52.506,"Inactive","Female","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",955.471,3.511,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",955.946,5.03,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",958.983,16.141,"Inactive","Male","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",960.977,1.995,"Inactive","Female","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",962.973,8.448,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",971.422,17.943,"Out of sight","Female","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",975.125,14.24,"Out of sight","Male","","","",2,1,1,"No","No",148.872,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",997.531,3.986,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","No",36.937,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",998.196,4.176,"Inactive","Female","","","",2,1,1,"No","No",36.937,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",1001.518,2.565,"Inactive","Male","","","",2,1,1,"No","No",36.937,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",1002.373,15.762,"Pose","Female","S pose","Male","Front",2,1,1,"No","No",36.937,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",1004.084,9.016,"Wiggle","Male","Active wiggle","Female","2",2,1,1,"No","No",36.937,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",1013.101,20.795,"Inactive","Male","","","",2,1,1,"No","No",36.937,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",1018.136,15.76,"Inactive","Female","","","",2,1,1,"No","No",36.937,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",1047.093,3.178,"Wiggle","Male","Active wiggle","Female","2",2.2,1,1.2,"No","No",183.432,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",1048.04,14.907,"Inactive","Female","","","",2.2,1,1.2,"No","No",183.432,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",1050.272,7.737,"Inactive","Male","","","",2.2,1,1.2,"No","No",183.432,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",1058.01,3.703,"Wiggle","Male","Active wiggle","Female","3",2.2,1,1.2,"No","No",183.432,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",1061.714,4.27,"Inactive","Male","","","",2.2,1,1.2,"No","No",183.432,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",1062.948,9.399,"Out of sight","Female","","","",2.2,1,1.2,"No","No",183.432,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
"D:/Pipefish Mesocosm Film/Trial 7/9-12-20/9-12 AM 01.MTS",1065.985,7.404,"Out of sight","Male","","","",2.2,1,1.2,"No","No",183.432,"Trial 7","AM","9",NA,122.2,83.9,38.3,0,0
