"media_file_path","time_in_video","Duration","behavior","subject","modifier_1","modifier_2","modifier_3","bout_number","total_time_of_courtship","Trial","Time_of_Day","Date_filmed","Day_filmed"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",609.683,32.946,"Inactive","Female","","","",403,33.802,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",609.683,2.46699999999998,"Wiggle","Male","Active wiggle","Female","2",403,33.802,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",612.151,30.4780000000001,"Inactive","Male","","","",403,33.802,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",661.143,25.2579999999999,"Inactive","Female","","","",404,26.399,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",661.143,5.90999999999997,"Wiggle","Male","Active wiggle","Female","2",404,26.399,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",667.054,19.347,"Inactive","Male","","","",404,26.399,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",716.688,1.99300000000005,"Wiggle","Female","Active wiggle","Male","2",405,23.17,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",716.688,22.404,"Inactive","Male","","","",405,23.17,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",718.682,20.41,"Inactive","Female","","","",405,23.17,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",14.282,4.272,"Wiggle","Male","Active wiggle","Female","3",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",15.327,4.749,"Inactive","Female","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",18.555,12.532,"Inactive","Male","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",20.077,5.219,"Pose","Female","S pose","Male","Front",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",25.297,26.644,"Inactive","Female","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",31.088,1.707,"Wiggle","Male","Active wiggle","Female","2",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",32.796,27.723,"Inactive","Male","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",51.942,6.991,"Pose","Female","S pose","Male","Front",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",58.934,61.116,"Inactive","Female","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",60.52,5.50599999999999,"Wiggle","Male","Active wiggle","Female","2",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",66.027,14.432,"Inactive","Male","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",80.46,2.277,"Wiggle","Male","Active wiggle","Female","2",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",82.738,42.941,"Inactive","Male","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",120.051,3.79899999999999,"Wiggle","Female","Active wiggle","Male","2",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",123.851,5.792,"Inactive","Female","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",125.68,2.25099999999999,"Wiggle","Male","Active wiggle","Female","2",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",127.932,57.155,"Inactive","Male","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",129.644,13.287,"Wiggle","Female","Active wiggle","Male","3",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",142.932,71.305,"Inactive","Female","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",185.088,2.56399999999999,"Wiggle","Male","Active wiggle","Female","3",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",187.653,6.26600000000002,"Inactive","Male","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",193.92,1.61200000000002,"Wiggle","Male","Active wiggle","Female","2",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",195.533,88.011,"Inactive","Male","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",214.238,9.114,"Pose","Female","S pose","Male","Front",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",223.353,42.25,"Inactive","Female","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",265.604,2.08500000000004,"Pose","Female","S pose","Male","Front",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",267.69,9.68700000000001,"Wiggle","Female","Active wiggle","Male","2",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",277.378,87.347,"Inactive","Female","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",283.545,3.41699999999997,"Wiggle","Male","Active wiggle","Female","3",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",286.963,62.093,"Inactive","Male","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",349.057,2.94200000000001,"Wiggle","Male","Active wiggle","Female","2",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",352,12.818,"Inactive","Male","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",364.726,5.59800000000001,"Pose","Female","S pose","Male","Front",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",364.819,5.02999999999997,"Wiggle","Male","Active wiggle","Female","3",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",369.85,154.761,"Inactive","Male","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",370.325,4.01800000000003,"Wiggle","Female","Active wiggle","Male","3",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",374.344,26.389,"Inactive","Female","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",400.734,5.48099999999999,"Pose","Female","S pose","Male","Front",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",406.216,20.983,"Inactive","Female","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",427.2,5.15100000000001,"Wiggle","Female","Subtle wiggle","Male","2",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",432.352,127.198,"Inactive","Female","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",524.612,2.65500000000009,"Wiggle","Male","Subtle wiggle","Female","3",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",527.268,34.749,"Inactive","Male","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",559.551,3.1339999999999,"Wiggle","Female","Active wiggle","Male","2",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",562.018,3.03899999999999,"Wiggle","Male","Active wiggle","Female","2",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",562.686,3.13,"Pose","Female","S pose","Male","Front",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",565.058,104.249,"Inactive","Male","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",565.817,5.24800000000005,"Wiggle","Female","Active wiggle","Male","2",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",571.066,32.8829999999999,"Inactive","Female","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",603.95,5.06599999999992,"Wiggle","Female","Active wiggle","Male","3",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",609.017,60.29,"Inactive","Female","","","",406,655.881,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",722.005,4.74699999999996,"Pose","Female","S pose","Male","Front",407,136.91,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",723.051,44.3339999999999,"Inactive","Male","","","",407,136.91,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",726.753,64.4639999999999,"Inactive","Female","","","",407,136.91,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",767.386,1.327,"Wiggle","Male","Subtle wiggle","Female","2",407,136.91,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",768.714,89.9119999999999,"Inactive","Male","","","",407,136.91,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",791.218,3.32300000000009,"Pose","Female","Non-s pose","Male","Front",407,136.91,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 8/14-12-20/14-12 Noon 01.MTS",794.542,64.0839999999999,"Inactive","Female","","","",407,136.91,"Trial 8","Noon","14","7"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 01.MTS",503.058,2.56299999999999,"Pose","Female","S pose","Male","Front",408,63.161,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 01.MTS",503.058,62.665,"Inactive","Male","","","",408,63.161,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 01.MTS",505.622,60.1009999999999,"Inactive","Female","","","",408,63.161,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 01.MTS",2190.232,114.503,"Inactive","Female","","","",409,115.263,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 01.MTS",2190.232,4.9369999999999,"Wiggle","Male","Active wiggle","Female","2",409,115.263,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 01.MTS",2195.17,12.5299999999997,"Inactive","Male","","","",409,115.263,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 01.MTS",2207.701,2.5630000000001,"Wiggle","Male","Active wiggle","Female","3",409,115.263,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 01.MTS",2210.265,25.634,"Inactive","Male","","","",409,115.263,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 01.MTS",2235.9,2.6569999999997,"Wiggle","Male","Active wiggle","Female","2",409,115.263,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 01.MTS",2238.558,66.1770000000001,"Inactive","Male","","","",409,115.263,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 02.MTS",4399.525,2.27700000000004,"Pose","Female","S pose","Male","Front",410,23.6080000000002,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 02.MTS",4399.525,22.7890000000007,"Inactive","Male","","","",410,23.6080000000002,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 02.MTS",4401.803,20.5110000000004,"Inactive","Female","","","",410,23.6080000000002,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 02.MTS",4478.518,5.41100000000006,"Wiggle","Female","Active wiggle","Male","2",411,78.2349999999997,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 02.MTS",4478.518,77.5699999999997,"Inactive","Male","","","",411,78.2349999999997,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 02.MTS",4483.93,8.25900000000001,"Inactive","Female","","","",411,78.2349999999997,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 02.MTS",4492.19,4.08200000000033,"Wiggle","Female","Active wiggle","Male","2",411,78.2349999999997,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/10-12-20/10-12 AM 02.MTS",4496.273,59.8149999999996,"Inactive","Female","","","",411,78.2349999999997,"Trial 9","AM","10","2"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 01.MTS",1840.644,4.36799999999994,"Pose","Female","Non-s pose","Male","Front",412,20.5070000000001,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 01.MTS",1840.644,20.2239999999999,"Inactive","Male","","","",412,20.5070000000001,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 01.MTS",1845.013,15.855,"Inactive","Female","","","",412,20.5070000000001,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 01.MTS",2795.698,7.40200000000004,"Wiggle","Female","Active wiggle","Male","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 01.MTS",2796.93,9.30500000000029,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 01.MTS",2803.101,47.2829999999999,"Inactive","Female","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 01.MTS",2806.236,7.02400000000034,"Wiggle","Male","Active wiggle","Female","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 01.MTS",2813.261,27.3440000000001,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 01.MTS",2840.606,9.49299999999994,"Wiggle","Male","Active wiggle","Female","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 01.MTS",2850.1,38.5660000000003,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 01.MTS",2850.385,9.35699999999997,"Pose","Female","S pose","Male","Front",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 01.MTS",2859.743,52.5650000000001,"Inactive","Female","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2888.667,3.41899999999987,"Wiggle","Male","Active wiggle","Female","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2892.087,9.96900000000005,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2902.057,3.13200000000006,"Wiggle","Male","Active wiggle","Female","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2905.19,24.4929999999999,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2912.309,2.75499999999965,"Pose","Female","S pose","Male","Front",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2915.065,7.30799999999999,"Wiggle","Female","Active wiggle","Male","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2922.374,26.7740000000003,"Inactive","Female","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2929.684,2.6579999999999,"Wiggle","Male","Active wiggle","Female","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2932.343,6.93100000000004,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2939.275,3.03800000000001,"Wiggle","Male","Subtle wiggle","Female","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2942.314,16.5170000000003,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2949.149,5.41300000000001,"Pose","Female","S pose","Male","Front",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2954.563,85.069,"Inactive","Female","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2958.832,3.60800000000017,"Wiggle","Male","Active wiggle","Female","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2962.441,36.4580000000001,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",2998.9,3.51299999999992,"Wiggle","Male","Active wiggle","Female","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3002.414,53.261,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3039.633,4.17500000000018,"Pose","Female","S pose","Male","Front",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3043.809,4.17799999999988,"Wiggle","Female","Active wiggle","Male","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3047.988,51.5540000000001,"Inactive","Female","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3055.676,3.70200000000023,"Wiggle","Male","Active wiggle","Female","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3059.379,28.4830000000002,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3087.863,2.94300000000021,"Wiggle","Male","Active wiggle","Female","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3090.807,25.0640000000003,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3099.543,3.51099999999997,"Wiggle","Female","Active wiggle","Male","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3103.055,43.4840000000004,"Inactive","Female","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3115.872,4.7470000000003,"Wiggle","Male","Active wiggle","Female","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3120.62,25.5390000000002,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3146.16,3.79500000000007,"Wiggle","Male","Active wiggle","Female","2",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3146.54,8.06899999999996,"Pose","Female","S pose","Male","Front",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3149.956,64.5639999999999,"Inactive","Male","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3154.61,60.1009999999997,"Inactive","Female","","","",413,419.581,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3228.097,3.60699999999997,"Wiggle","Male","Active wiggle","Female","2",414,521.257,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3231.705,28.6730000000002,"Inactive","Male","","","",414,521.257,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3236.483,4.81099999999969,"Pose","Female","S pose","Male","Front",414,521.257,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3241.295,33.4209999999998,"Inactive","Female","","","",414,521.257,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3260.379,5.50900000000001,"Wiggle","Male","Active wiggle","Female","2",414,521.257,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3265.889,81.8399999999997,"Inactive","Male","","","",414,521.257,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3274.717,6.36099999999988,"Wiggle","Female","Active wiggle","Male","2",414,521.257,"Trial 9","AM","11","3"
"D:/Pipefish Mesocosm Film/Trial 9/11-12-20/11-12 AM 02.MTS",3281.079,28.8619999999996,"Inactive","Female","","","",414,521.257,"Trial 9","AM","11","3"
