"combo","media_file_path","time_in_video","Duration","behavior","subject","modifier_1","modifier_2","modifier_3","bout_number","total_time_of_courtship","Trial","Time_of_Day","Date_filmed","Day_filmed","Group_size","Female","Male","Chasing_present","Chasing_numeric","Chasing_end","Chasing_end_numeric"
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3107.751_15.479_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3107.751,15.4789999999998,"Inactive","Male","","","",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3118.385_4.559_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3118.385,4.55899999999974,"Pose","Female","S pose","Male","Front",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3122.945_33.226_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3122.945,33.2259999999997,"Inactive","Female","","","",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3123.231_2.843_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3123.231,2.84299999999985,"Wiggle","Male","Active wiggle","Female","4",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3126.075_17.659_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3126.075,17.6590000000001,"Inactive","Male","","","",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3143.735_2.47_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3143.735,2.4699999999998,"Wiggle","Male","Active wiggle","Female","3",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3146.206_38.167_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3146.206,38.1669999999999,"Inactive","Male","","","",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3156.172_3.514_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3156.172,3.51400000000012,"Pose","Female","S pose","Male","Front",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3159.687_25.821_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3159.687,25.8209999999999,"Inactive","Female","","","",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3184.374_11.39_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3184.374,11.3900000000003,"Out of sight","Male","","","",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3185.509_10.096_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3185.509,10.096,"Out of sight","Female","","","",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3195.606_23.99_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3195.606,23.9899999999998,"Inactive","Female","","","",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3195.765_23.831_234.516","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3195.765,23.8310000000001,"Inactive","Male","","","",332,234.516,"Trial 8","AM",10,3,3.6,1,2.6,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3249.126_2.181_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3249.126,2.18099999999959,"Wiggle","Male","Active wiggle","Female","4",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3249.411_48.897_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3249.411,48.8969999999999,"Inactive","Female","","","",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3251.308_43.865_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3251.308,43.8649999999998,"Inactive","Male","","","",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3295.174_2.655_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3295.174,2.6550000000002,"Wiggle","Male","Active wiggle","Female","3",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3297.83_48.799_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3297.83,48.799,"Inactive","Male","","","",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3298.309_7.496_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3298.309,7.49599999999964,"Pose","Female","S pose","Male","Front",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3305.806_6.93_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3305.806,6.92999999999984,"Inactive","Female","","","",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3312.737_5.034_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3312.737,5.03400000000011,"Pose","Female","S pose","Male","Front",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3317.772_17.498_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3317.772,17.498,"Inactive","Female","","","",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3335.271_6.709_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3335.271,6.70899999999983,"Pose","Female","S pose","Male","Front",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3341.981_72.694_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3341.981,72.694,"Inactive","Female","","","",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3346.63_8.168_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3346.63,8.16799999999967,"Wiggle","Male","Active wiggle","Female","6",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3354.799_59.876_166.067","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3354.799,59.8760000000002,"Inactive","Male","","","",333,166.067,"Trial 8","AM",10,3,4.3,1,3.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3541.746_12.055_137.379","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3541.746,12.0549999999998,"Pose","Female","S pose","Male","Front",334,137.379,"Trial 8","AM",10,3,4,1,3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3543.648_4.896_137.379","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3543.648,4.89599999999973,"Wiggle","Male","Active wiggle","Female","4",334,137.379,"Trial 8","AM",10,3,4,1,3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3548.545_3.548_137.379","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3548.545,3.54799999999977,"Inactive","Male","","","",334,137.379,"Trial 8","AM",10,3,4,1,3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3552.094_6.647_137.379","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3552.094,6.64699999999993,"Wiggle","Male","Active wiggle","Female","4",334,137.379,"Trial 8","AM",10,3,4,1,3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3553.802_124.345_137.379","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3553.802,124.345,"Inactive","Female","","","",334,137.379,"Trial 8","AM",10,3,3,1,3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3558.742_119.405_137.379","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3558.742,119.405,"Inactive","Male","","","",334,137.379,"Trial 8","AM",10,3,3,1,3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3800.376_5.793_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3800.376,5.79299999999967,"Wiggle","Male","Active wiggle","Female","3",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3803.794_6.837_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3803.794,6.83699999999999,"Inactive","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3806.17_6.833_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3806.17,6.83300000000008,"Inactive","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3810.632_8.737_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3810.632,8.73700000000008,"Pose","Female","S pose","Male","Front",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3813.004_7.312_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3813.004,7.3119999999999,"Wiggle","Male","Subtle wiggle","Female","3",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3819.37_29.615_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3819.37,29.6150000000002,"Inactive","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3820.317_12.719_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3820.317,12.7190000000001,"Inactive","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3833.037_5.128_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3833.037,5.12800000000016,"Wiggle","Male","Active wiggle","Female","4",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3838.166_13.098_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3838.166,13.098,"Inactive","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3848.986_3.325_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3848.986,3.32500000000027,"Wiggle","Female","Active wiggle","Male","3",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3851.265_4.934_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3851.265,4.9340000000002,"Wiggle","Male","Active wiggle","Female","4",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3852.312_9.588_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3852.312,9.58800000000019,"Pose","Female","S pose","Male","Front",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3856.2_82.509_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3856.2,82.509,"Inactive","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3861.901_35.604_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3861.901,35.6040000000003,"Inactive","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3897.506_9.969_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3897.506,9.96900000000005,"Pose","Female","S pose","Male","Front",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3907.476_7.116_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3907.476,7.11599999999999,"Inactive","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3914.593_5.129_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3914.593,5.12900000000036,"Out of sight","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3919.723_8.259_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3919.723,8.25900000000001,"Inactive","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3927.983_9.111_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3927.983,9.11099999999988,"Out of sight","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3937.095_3.515_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3937.095,3.51500000000033,"Inactive","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3938.71_4.558_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3938.71,4.55799999999999,"Wiggle","Male","Active wiggle","Female","4",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3940.611_13.575_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3940.611,13.5750000000003,"Pose","Female","S pose","Male","Front",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3943.269_4.366_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3943.269,4.36600000000044,"Inactive","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3947.636_10.16_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3947.636,10.1599999999999,"Wiggle","Male","Subtle wiggle","Female","3",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3954.187_5.126_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3954.187,5.1260000000002,"Inactive","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3957.797_27.912_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3957.797,27.9119999999998,"Inactive","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3959.314_7.12_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3959.314,7.12000000000035,"Out of sight","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3966.435_82.03_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3966.435,82.0300000000002,"Inactive","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3985.71_4.552_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3985.71,4.55200000000013,"Wiggle","Male","Active wiggle","Female","4",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_3990.263_48.71_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",3990.263,48.71,"Inactive","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4038.974_1.803_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4038.974,1.80299999999988,"Wiggle","Male","Active wiggle","Female","4",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4040.778_10.252_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4040.778,10.2520000000004,"Inactive","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4048.466_4.272_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4048.466,4.27199999999993,"Pose","Female","S pose","Male","Front",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4051.031_6.074_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4051.031,6.07400000000007,"Wiggle","Male","Active wiggle","Female","4",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4052.739_43.581_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4052.739,43.5809999999997,"Inactive","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4057.106_23.924_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4057.106,23.924,"Inactive","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4081.031_2.849_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4081.031,2.84900000000016,"Wiggle","Male","Active wiggle","Female","4",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4083.881_75.009_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4083.881,75.0090000000005,"Inactive","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4096.321_4.84_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4096.321,4.84000000000015,"Pose","Female","S pose","Male","Front",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4101.162_34.462_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4101.162,34.4619999999995,"Inactive","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4135.625_7.027_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4135.625,7.02700000000004,"Pose","Female","S pose","Male","Front",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4142.653_14.241_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4142.653,14.241,"Inactive","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4156.895_14.242_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4156.895,14.2419999999993,"Out of sight","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4158.891_13.952_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4158.891,13.9520000000002,"Out of sight","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4171.138_31.614_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4171.138,31.6140000000005,"Inactive","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4172.844_16.804_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4172.844,16.8040000000001,"Inactive","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4189.649_3.227_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4189.649,3.22699999999986,"Wiggle","Male","Active wiggle","Female","5",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4192.877_28.102_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4192.877,28.1019999999999,"Inactive","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4202.753_33.513_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4202.753,33.5129999999999,"Out of sight","Female","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4220.98_15.098_437.128","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4220.98,15.0980000000009,"Out of sight","Male","","","",335,437.128,"Trial 8","AM",10,3,3.8,1,2.8,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4303.234_5.409_321.266","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4303.234,5.40899999999965,"Wiggle","Male","Subtle wiggle","Female","3",336,321.266,"Trial 8","AM",10,3,3.3,1,2.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4304.25_22.499_321.266","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4304.25,22.4989999999998,"Inactive","Female","","","",336,321.266,"Trial 8","AM",10,3,3.3,1,2.3,"No",0,"No",0
"D:/PipefishMesocosmFilm/Trial8/10-12-20/10-12AM02.MTS_4308.644_5.031_321.266","D:/Pipefish Mesocosm Film/Trial 8/10-12-20/10-12 AM 02.MTS",4308.644,5.03099999999995,"Inactive","Male","","","",336,321.266,"Trial 8","AM",10,3,3.3,1,2.3,"No",0,"No",0
